Time,Acc1_X,Acc1_Y,Acc1_Z,Acc2_X,Acc2_Y,Acc2_Z,Gyro1_X,Gyro1_Y,Gyro1_Z,Gyro2_X,Gyro2_Y,Gyro2_Z,label
61520,10.04,-0.61,1.45,-0.47,0.31,8.58,-0.07,-0.05,0.01,-0.04,0.04,-0.01,0
1081392,8.39,-0.4,5.5,-4.17,-2.06,7.33,-0.05,-0.05,0.01,-0.04,-0.0,-0.03,1
1568180,5.3,-0.74,8.41,-6.61,-3.17,5.01,-0.05,-0.03,0.0,-0.04,0.0,-0.02,0
682280,6.82,0.51,7.18,-6.46,-1.31,5.87,-0.02,-0.06,0.0,-0.03,0.01,0.0,0
285632,9.14,-0.42,4.39,-7.7,-2.48,3.96,-0.04,-0.06,-0.01,-0.02,0.01,-0.0,1
2115876,8.41,0.0,5.41,-4.56,-0.98,7.57,-0.07,-0.02,0.06,-0.13,0.04,-0.04,1
1007094,8.59,-0.43,5.26,-4.19,-1.96,7.26,-0.05,-0.04,0.01,-0.05,0.02,-0.01,1
162202,6.59,2.14,7.08,-8.82,0.72,2.28,-0.05,-0.06,0.01,-0.04,0.01,-0.02,0
299030,9.41,-0.2,3.84,-4.58,-1.12,7.1,-0.03,-0.03,-0.01,-0.04,0.05,-0.02,1
2455290,7.64,-0.61,6.42,-5.99,-3.05,5.66,-0.06,-0.06,0.0,-0.02,-0.01,-0.03,1
375762,8.8,-1.06,4.83,-4.04,-0.57,7.94,-0.02,0.06,-0.13,0.25,0.09,-0.08,1
1272210,3.97,-1.34,8.94,-7.03,-5.2,2.7,-0.07,-0.08,-0.1,0.06,0.03,-0.03,0
893410,6.12,2.9,7.14,-7.53,0.54,4.53,-0.05,-0.03,0.01,-0.05,0.05,-0.02,0
244626,7.57,-0.67,6.47,-2.31,-0.81,8.25,0.0,0.0,0.0,-0.05,0.01,0.0,1
292128,9.14,-0.35,4.47,-7.65,-2.52,3.95,-0.04,-0.03,0.0,-0.04,0.03,-0.01,1
284820,7.64,-1.98,6.49,-4.0,-0.28,7.7,-0.03,0.01,0.0,-0.03,0.02,0.0,1
2489800,7.49,-0.7,6.61,-6.15,-3.35,5.32,-0.02,-0.06,0.05,-0.05,-0.03,-0.01,1
864182,9.03,-0.49,4.7,-2.63,0.49,8.21,-0.02,-0.09,-0.01,0.01,-0.03,0.0,1
592562,8.77,-0.28,5.02,-3.32,-1.75,7.86,-0.06,-0.05,0.0,-0.02,0.02,-0.03,1
867018,10.22,-0.5,-0.82,4.32,5.96,5.43,-0.04,-0.04,0.0,-0.03,0.01,-0.01,0
1595382,8.6,-1.11,5.07,-4.44,-0.93,7.4,0.01,0.06,0.02,-0.05,0.02,-0.03,0
1750478,4.03,0.42,9.03,-8.02,-2.33,3.42,-0.04,-0.06,0.01,-0.04,0.01,-0.02,0
251528,7.1,-1.04,6.85,-3.47,-0.34,7.82,-0.06,-0.01,0.08,-0.08,-0.01,-0.01,1
1086260,8.25,-1.16,5.64,-6.0,-1.18,6.26,-0.03,-0.02,-0.0,-0.03,0.01,-0.01,1
335976,9.48,-0.22,3.78,-4.56,-1.13,7.14,-0.02,-0.02,-0.01,0.01,0.0,-0.05,1
85068,6.05,0.79,7.88,-8.79,-3.76,-0.58,-0.06,-0.06,0.01,-0.05,-0.01,0.0,0
299842,8.0,-1.39,5.86,-5.21,-0.81,6.89,-0.02,-0.12,0.02,-0.05,-0.08,0.0,1
566178,8.04,-0.52,6.11,-5.18,-0.75,6.85,-0.06,-0.04,0.03,-0.04,-0.02,-0.03,1
58678,9.65,-3.02,1.73,-0.51,-0.85,8.69,-0.02,-0.04,0.0,-0.04,0.01,-0.02,0
2129274,8.13,0.09,5.96,-4.86,-1.35,7.05,-0.05,-0.04,0.02,-0.05,0.01,-0.01,1
1424054,8.35,0.08,5.6,-6.0,-1.37,6.14,-0.04,-0.03,0.01,-0.05,0.02,-0.02,1
35536,6.7,-1.4,3.77,-3.47,-1.39,6.0,0.24,0.52,0.06,-0.33,0.06,-0.05,0
624230,8.69,-0.15,5.06,-3.43,-1.98,7.65,-0.03,-0.06,0.02,-0.08,-0.01,0.0,1
1417558,8.09,0.03,5.94,-6.3,-1.72,6.01,-0.08,-0.07,-0.01,-0.01,0.01,-0.03,1
918174,8.48,1.98,5.03,-1.82,4.64,7.26,-0.07,-0.01,0.02,-0.06,0.01,0.0,0
1556004,8.18,-1.04,6.02,-5.33,-2.99,6.08,-0.1,-0.04,-0.0,-0.05,0.1,-0.06,1
1304284,4.58,-1.01,8.71,-8.91,-3.31,-0.12,-0.04,-0.04,0.0,-0.03,0.04,-0.01,0
128510,6.64,1.47,7.27,-8.58,-0.18,2.77,-0.05,-0.06,0.0,-0.03,0.04,0.01,0
882452,8.8,-0.46,4.87,-2.85,0.64,8.2,-0.06,-0.02,-0.04,-0.0,0.09,-0.06,1
1354222,5.81,-0.15,7.24,-6.32,-3.89,4.0,0.76,0.2,0.67,-1.36,0.17,0.66,0
879606,6.09,3.58,7.17,-7.95,1.09,4.21,-0.09,-0.09,-0.06,-0.01,-0.1,-0.02,0
115924,6.68,-1.90,8.01,-3.49,-6.02,6.11,0.20,-0.17,0.06,-0.00,0.09,0.34,0
263302,7.79,3.7,5.02,-5.26,3.44,6.01,-0.09,-0.04,-0.07,0.04,0.02,-0.08,0
2024122,8.06,-0.82,6.0,-5.84,-1.34,6.35,-0.04,-0.06,0.01,-0.05,0.03,0.01,1
8740,7.63,0.24,6.36,-7.37,-0.23,4.8,-0.04,-0.04,0.01,-0.02,-0.01,-0.02,0
2198700,8.19,-0.14,5.84,-4.37,-1.15,7.36,-0.04,-0.04,0.01,-0.05,0.03,-0.02,1
1035914,9.83,-0.63,2.54,0.24,3.75,7.89,-0.06,-0.13,0.01,-0.04,0.02,-0.01,1
99278,6.6,-1.08,7.3,-7.09,-3.09,4.48,-0.07,-0.08,0.03,-0.08,-0.12,-0.05,0
388756,9.08,-0.44,4.44,-7.56,-2.51,4.02,-0.04,-0.05,-0.01,-0.05,0.04,-0.0,1
110646,7.54,0.8,6.57,-7.9,-0.04,4.16,-0.04,-0.03,0.0,-0.03,0.02,-0.01,0
768772,4.63,0.16,8.71,-7.66,-2.34,3.98,-0.04,-0.03,0.0,-0.04,0.03,-0.01,0
318518,8.24,-1.0,5.77,-5.24,-0.11,6.85,-0.04,-0.04,0.01,-0.03,0.01,-0.01,1
2097200,8.3,-0.43,5.7,-4.33,-1.25,7.33,-0.12,-0.01,0.05,-0.02,-0.04,-0.13,1
675792,8.72,-0.15,5.11,-3.56,-2.09,7.58,-0.04,-0.06,0.01,-0.04,0.01,-0.01,1
1299412,4.93,-1.53,8.4,-6.91,-4.58,3.72,-0.03,-0.02,0.0,-0.08,0.05,0.01,0
346938,8.2,-0.81,5.78,-5.3,-0.09,6.79,-0.05,-0.05,0.01,-0.03,0.01,-0.01,1
48934,8.97,-0.72,4.69,-0.42,1.09,8.54,-0.04,-0.04,0.01,-0.03,0.02,-0.02,0
1973372,8.38,-0.94,5.63,-5.26,-1.25,6.73,-0.05,-0.05,0.01,-0.04,0.01,-0.01,1
677002,6.99,0.57,7.14,-6.26,-1.5,5.97,-0.19,-0.09,0.02,-0.01,0.04,-0.03,0
1933176,3.98,4.1,7.95,-7.96,-0.29,4.07,-0.01,-0.05,0.01,-0.02,0.01,0.0,0
615704,8.57,-0.16,5.2,-3.47,-2.01,7.67,0.06,-0.08,0.0,-0.08,-0.02,0.05,1
383878,8.63,-0.8,5.21,-4.39,-2.38,7.03,-0.04,-0.06,0.01,-0.03,0.0,-0.02,1
295782,7.93,-0.2,6.07,-5.53,-0.78,6.68,-0.03,-0.04,0.02,-0.04,0.01,-0.01,1
920204,8.46,1.74,5.15,-1.84,4.53,7.23,-0.03,-0.04,0.0,-0.03,0.04,-0.01,0
67610,10.31,-1.17,0.05,0.42,3.78,7.83,-0.04,-0.06,0.01,-0.03,0.0,0.0,0
217424,8.1,-1.61,5.77,-3.14,0.29,8.01,-0.04,-0.03,-0.02,-0.01,0.03,-0.02,1
1472774,9.33,-1.54,3.71,-4.32,-2.34,7.15,-0.08,-0.03,-0.0,-0.04,0.02,-0.02,1
1196288,9.17,-0.54,4.28,-4.03,-0.65,7.6,-0.05,-0.03,0.0,-0.01,0.01,-0.03,0
846718,10.11,-0.36,-0.19,4.33,6.25,4.99,0.0,-0.01,0.0,-0.07,0.0,-0.03,0
119984,4.57,0.48,8.76,-7.5,-2.07,4.47,-0.04,-0.04,0.0,-0.04,0.02,-0.01,0
818706,9.51,-1.71,3.15,-3.33,0.72,7.92,-0.05,-0.04,0.02,-0.05,0.02,-0.01,0
809778,9.21,-0.53,4.37,-3.37,0.4,7.88,-0.06,-0.03,0.01,-0.06,0.02,-0.03,1
869050,7.42,3.31,5.47,-7.24,2.44,5.55,0.22,-0.32,0.08,-0.05,-0.15,0.03,0
251122,7.81,-1.48,6.13,-3.81,0.24,7.83,-0.05,-0.04,0.02,-0.04,0.0,-0.02,1
880016,9.15,-0.5,4.43,-2.58,0.9,7.96,0.03,-0.11,-0.06,0.01,0.02,-0.02,1
261272,8.14,-0.19,6.0,-5.42,-0.61,6.71,-0.03,-0.04,0.01,-0.05,0.02,-0.0,1
11988,2.66,-0.04,9.43,-8.92,-3.24,0.09,-0.05,-0.04,0.02,-0.05,0.02,-0.02,0
1327020,9.76,-0.77,2.55,-2.14,0.01,8.33,-0.04,-0.05,0.02,-0.01,-0.04,-0.01,0
674980,8.63,-0.17,5.19,-3.65,-2.28,7.44,-0.03,-0.05,0.01,-0.03,0.01,-0.01,1
1838986,6.85,2.26,6.79,-7.48,1.09,4.54,-0.02,-0.06,0.02,-0.04,0.01,0.01,0
151240,6.44,2.21,7.21,-8.98,0.57,2.11,0.00,-0.05,0.01,-0.04,0.01,0.00,0
806530,9.35,-1.4,3.68,-2.19,-0.32,8.32,-0.06,-0.06,0.0,0.03,-0.06,-0.03,0
584854,9.78,-1.06,2.82,0.51,1.87,8.53,-0.04,-0.1,-0.01,0.03,-0.01,-0.05,0
1106964,9.93,-0.47,2.44,0.56,3.51,7.88,0.02,-0.03,0.02,-0.06,-0.01,0.02,1
221890,7.05,4.56,5.6,-5.31,4.22,5.61,-0.07,-0.09,-0.12,0.09,0.07,0.04,0
386314,8.58,-0.73,5.12,-4.35,-2.47,7.16,-0.06,-0.05,0.01,-0.03,0.01,-0.01,1
847124,10.27,-0.3,-0.03,4.16,6.43,5.17,-0.04,-0.08,0.01,-0.06,-0.03,-0.02,0
641694,3.0,0.96,9.3,-7.43,-2.04,4.49,0.11,-0.03,-0.04,0.2,-0.1,0.17,0
1324976,7.27,-0.54,6.29,-4.49,-1.01,7.15,-0.28,-0.04,-0.03,0.12,0.1,-0.13,1
1649786,7.73,0.66,6.28,-6.31,-0.37,6.0,-0.06,-0.04,0.01,-0.02,0.01,-0.01,0
643318,4.39,-0.42,8.72,-6.08,-2.84,5.28,-0.41,-0.09,0.02,-0.16,-0.11,-0.41,0
391190,8.62,-0.89,5.14,-4.26,-0.76,7.46,-0.05,-0.04,0.01,-0.04,0.02,-0.02,1
1955102,8.34,-0.99,5.51,-5.21,-1.3,6.81,-0.04,-0.04,0.04,-0.08,0.0,-0.0,1
1561684,5.46,-0.74,8.28,-6.43,-3.08,5.23,-0.05,-0.04,0.01,-0.01,0.01,-0.02,0
333946,8.34,-0.92,5.9,-5.35,-0.23,7.04,-0.04,-0.05,0.01,-0.03,0.02,-0.01,1
30258,4.11,-0.05,8.88,-6.85,-1.5,5.34,-0.09,-0.01,0.09,-0.15,-0.01,-0.06,0
15642,7.67,0.12,6.52,-7.39,-0.36,4.74,-0.03,-0.02,0.02,-0.06,0.02,-0.02,0
406212,8.78,-1.43,4.8,-4.37,-1.19,7.34,-0.06,-0.04,0.0,-0.03,0.05,-0.01,1
828844,8.83,-0.19,5.1,-5.04,-1.65,6.95,0.05,-0.05,0.01,-0.04,0.06,0.07,1
215800,8.92,-0.4,4.71,-2.32,1.29,8.24,-0.04,-0.04,0.01,-0.04,0.01,-0.01,0
2046452,8.12,-0.9,5.86,-5.79,-1.42,6.4,-0.03,-0.03,0.02,-0.05,-0.0,-0.03,1
94000,7.03,1.2,7.05,-8.12,-0.46,3.65,-0.07,-0.07,0.01,-0.03,0.02,0.0,0
1755756,3.94,0.43,9.05,-8.02,-2.31,3.46,-0.08,-0.07,-0.03,-0.02,0.1,0.06,0
67204,5.93,0.86,7.94,-8.81,-3.81,-0.55,0.0,-0.08,0.0,-0.07,0.01,0.02,0
114300,7.33,-2.06,5.05,-1.41,-4.11,7.47,-0.11,0.12,0.17,-0.66,-0.06,-0.25,0
7522,2.69,-0.04,9.45,-8.82,-3.30,0.19,-0.03,-0.05,0.01,-0.05,0.05,-0.00,0
2112222,8.49,-0.28,5.37,-4.5,-1.05,7.3,-0.04,-0.04,0.0,-0.04,0.04,0.0,1
567388,6.06,0.58,7.8,-6.82,-2.94,4.91,-0.04,-0.04,0.01,-0.04,0.02,0.0,0
119172,4.6,0.49,8.75,-7.47,-2.06,4.49,-0.04,-0.06,0.01,-0.04,0.02,0.0,0
1771996,9.46,-0.61,3.76,-2.95,0.32,8.12,-0.08,0.15,-0.12,0.03,0.11,-0.17,0
2166220,8.21,-0.19,5.8,-4.42,-1.24,7.32,-0.04,-0.04,0.01,-0.03,0.02,-0.0,1
36754,9.57,-0.75,3.7,0.79,2.37,8.39,-0.18,-0.07,-0.04,0.08,-0.01,-0.18,0
1532050,8.14,-1.03,5.84,-5.06,-2.97,6.57,-0.04,-0.06,0.02,-0.04,0.01,-0.02,1
168698,6.43,2.18,7.21,-8.91,0.72,2.13,-0.04,-0.04,0.01,-0.03,0.01,-0.01,0
242190,8.64,-1.38,4.99,-4.37,-0.27,7.43,-0.04,-0.04,0.0,-0.04,0.01,-0.01,1
1805288,8.74,-0.87,5.07,-3.78,-0.44,7.79,-0.04,-0.05,0.01,-0.01,-0.05,-0.04,0
601906,8.38,0.38,4.97,-2.35,2.58,7.69,0.25,0.48,-0.16,-0.06,0.68,-0.08,0
1975402,8.34,-0.88,5.62,-5.44,-1.31,6.63,-0.04,-0.06,0.02,-0.05,0.0,-0.0,1
66390,10.0,-2.41,0.63,1.5,0.85,8.58,-0.04,-0.03,0.01,-0.04,0.01,-0.01,0
877580,5.78,4.26,6.83,-7.91,1.87,3.87,-0.04,-0.06,0.02,-0.04,-0.05,-0.01,0
375764,8.07,-0.79,6.03,-5.45,-0.24,6.76,-0.04,-0.04,0.0,-0.04,0.01,-0.02,1
1159734,7.4,1.99,6.45,-6.43,0.63,5.91,-0.03,-0.04,-0.02,-0.01,0.03,-0.01,0
1833302,4.94,1.72,8.38,-7.48,-1.32,4.38,-0.01,-0.01,0.05,-0.13,0.01,0.0,0
316082,8.01,-0.31,6.04,-5.58,-0.83,6.72,-0.04,-0.04,-0.01,-0.02,0.03,-0.02,1
52182,8.93,-1.14,4.7,-0.96,1.98,8.38,-0.04,-0.04,0.0,-0.03,0.02,-0.01,0
869048,10.22,-0.44,-0.78,4.13,6.05,5.54,-0.05,-0.03,0.01,-0.04,0.0,-0.02,0
1008312,8.54,-0.45,5.31,-4.21,-1.87,7.35,-0.05,-0.05,0.01,-0.02,-0.0,-0.03,1
197118,6.19,-4.33,6.67,-4.83,-6.55,4.54,0.11,0.13,0.13,-0.27,0.11,0.07,0
102120,8.58,0.1,5.32,-6.35,-1.91,5.71,-0.05,-0.05,0.01,-0.03,0.01,-0.01,0
870662,8.18,-0.69,5.87,-4.97,-2.54,6.76,-0.04,-0.06,0.02,-0.04,0.02,0.01,1
8334,4.26,-1.07,8.92,-5.08,-2.71,6.6,-0.03,-0.01,0.01,-0.05,0.04,-0.01,0
548314,5.41,1.43,8.08,-6.33,0.14,5.96,-0.06,-0.05,0.01,-0.04,0.01,0.01,0
1435016,8.24,-0.12,5.84,-6.11,-1.66,6.07,-0.04,-0.05,0.01,-0.04,0.01,-0.02,1
2197482,8.16,-0.09,5.86,-4.46,-1.17,7.35,-0.01,-0.04,0.02,-0.05,0.02,0.01,1
230822,7.55,-0.85,6.57,-2.21,-0.79,8.3,-0.06,-0.06,-0.01,0.01,0.02,-0.02,1
247468,8.8,-1.33,4.75,-4.3,-0.0,7.48,-0.04,-0.05,0.01,-0.03,0.01,-0.01,1
1895826,9.1,-0.74,4.4,-2.22,-0.62,8.33,-0.05,-0.06,0.01,-0.04,0.0,-0.01,0
313240,7.62,-1.35,6.44,-4.13,0.04,7.61,-0.04,-0.04,0.03,-0.05,-0.01,-0.01,1
320548,8.39,-1.15,5.56,-4.46,-0.59,7.36,-0.05,-0.05,0.0,-0.03,0.02,-0.01,1
1867000,9.28,-0.08,4.01,-1.91,0.16,8.43,-0.07,-0.05,0.03,-0.05,0.02,-0.01,0
1458564,7.94,0.18,6.03,-6.5,-1.73,5.59,-0.06,-0.05,-0.01,-0.02,0.0,-0.03,1
1764688,3.91,0.41,9.02,-8.08,-2.24,3.29,-0.05,-0.05,0.01,-0.04,0.0,-0.01,0
772020,9.18,-0.59,4.46,-3.31,0.3,8.0,-0.09,-0.04,0.01,-0.06,0.02,-0.04,1
576734,9.48,-1.65,3.02,0.4,1.41,8.6,-0.1,-0.05,0.03,-0.05,0.01,-0.05,0
1415934,8.15,-0.2,5.81,-5.9,-1.61,6.11,-0.03,-0.03,0.01,-0.05,0.06,0.02,1
1513780,7.53,-0.14,6.6,-6.72,-2.35,5.29,-0.05,-0.07,0.01,0.0,-0.01,-0.03,1
537352,5.37,1.1,8.17,-6.41,-0.17,6.03,-0.04,-0.05,0.01,-0.04,0.02,-0.01,0
583636,8.02,-0.42,5.99,-5.1,-0.55,7.02,-0.04,-0.03,0.0,-0.03,0.01,-0.02,1
594192,9.63,-1.08,3.0,0.45,1.89,8.6,-0.04,-0.03,0.02,-0.06,0.03,0.0,0
114706,8.48,-0.97,5.45,-2.65,-3.01,7.68,0.07,-0.04,-0.06,0.12,0.11,0.05,0
1804878,9.81,-1.6,2.44,-3.99,-0.58,7.64,-0.03,-0.04,0.0,-0.04,0.03,-0.01,1
294158,8.46,-1.21,5.39,-4.41,-0.5,7.4,-0.03,-0.03,0.01,-0.04,0.01,-0.01,1
352622,7.96,-0.23,6.1,-5.71,-0.75,6.56,-0.04,-0.06,0.01,-0.04,0.01,-0.01,1
1108588,10.08,-0.17,3.06,0.95,2.86,7.7,0.07,0.54,0.02,-0.15,-0.53,0.14,1
1778898,8.15,-0.96,5.96,-4.53,-0.48,7.21,0.07,-0.15,0.03,-0.13,0.12,0.08,0
38784,9.37,-0.77,3.92,0.88,2.43,8.4,-0.04,-0.01,-0.01,-0.02,0.01,-0.03,0
368044,8.59,-0.8,5.19,-4.46,-2.48,7.12,-0.05,-0.05,0.01,-0.04,0.03,0.0,1
895032,8.63,1.61,5.13,-1.8,4.51,7.19,-0.02,-0.04,-0.03,0.02,0.02,-0.01,0
2298574,7.98,-1.35,5.92,-6.08,-3.04,5.52,-0.04,-0.05,0.0,-0.04,0.0,-0.02,0
1431768,8.23,-0.11,5.75,-6.07,-1.64,6.05,-0.03,-0.05,0.01,-0.04,0.01,-0.01,1
1756162,3.91,0.39,8.94,-8.22,-2.16,3.17,-0.07,-0.04,0.01,-0.02,0.03,0.0,0
220672,6.85,4.45,5.87,-5.76,3.53,5.47,-0.07,-0.17,-0.35,0.46,0.08,0.09,0
19702,3.36,1.29,9.16,-8.5,-1.3,3.04,-0.04,-0.03,0.0,-0.03,0.02,-0.01,0
270610,6.8,-0.14,7.26,-5.58,-2.23,6.22,-0.07,-0.02,0.14,-0.37,0.14,-0.13,0
284414,7.75,-1.52,6.25,-4.05,0.01,7.55,-0.06,-0.06,0.01,-0.02,-0.0,-0.02,1
833728,9.51,-1.73,3.13,-3.25,0.71,7.88,-0.05,-0.03,0.01,-0.03,0.02,-0.02,0
239754,8.68,-1.34,5.0,-4.38,-0.15,7.37,-0.04,-0.05,0.0,-0.04,0.03,-0.01,1
1565748,7.73,0.24,6.42,-6.46,-1.88,5.67,-0.02,-0.01,0.0,-0.03,0.03,-0.01,1
777704,9.06,-0.7,4.45,-3.41,0.2,7.9,-0.03,-0.05,0.03,-0.05,0.01,-0.0,1
535322,5.48,1.04,8.11,-6.46,-0.04,5.91,-0.03,-0.06,0.03,-0.06,0.0,0.01,0
271422,8.88,-0.6,4.61,-7.61,-2.7,3.81,-0.03,-0.04,0.01,-0.05,-0.01,-0.01,1
1555598,8.09,-0.9,5.85,-5.18,-2.93,6.4,-0.04,-0.04,-0.01,0.03,0.01,-0.02,1
1043228,8.49,-0.44,5.38,-4.23,-1.94,7.32,-0.05,-0.05,0.01,-0.03,0.03,-0.01,1
70046,9.59,-2.86,1.87,-0.43,-0.68,8.68,-0.02,-0.04,0.02,-0.04,0.0,0.0,0
649808,8.6,-0.05,5.35,-3.77,-2.18,7.71,-0.07,-0.01,-0.03,0.03,0.03,-0.1,1
1217804,8.29,-1.02,5.64,-6.3,-1.17,5.92,-0.02,-0.03,0.02,-0.04,0.01,-0.01,1
79790,8.69,-2.13,6.33,-6.89,-2.02,5.62,0.21,-0.6,0.05,-0.23,-0.25,0.59,0
362366,7.88,-0.27,6.13,-5.6,-0.89,6.56,-0.04,-0.06,0.01,-0.03,0.01,-0.01,1
370480,8.54,-0.7,5.25,-4.5,-2.44,7.12,-0.04,-0.04,0.02,-0.03,-0.01,-0.01,1
1772808,9.03,-0.44,4.44,-4.07,0.01,7.72,-0.56,-0.03,-0.04,0.23,0.09,-0.26,0
192246,9.39,0.05,7.76,-8.36,-3.65,4.84,-0.01,1.12,-0.51,1.13,1.11,-0.14,0
1496728,8.82,-1.54,4.78,-4.76,-2.79,6.75,-0.04,-0.05,0.01,-0.02,0.01,-0.02,1
873926,5.71,3.96,7.07,-7.81,1.84,3.76,-0.11,-0.09,-0.02,0.06,0.02,-0.08,0
283602,9.39,-0.25,3.99,-4.99,-1.28,6.92,-0.25,-0.08,-0.03,0.0,-0.01,-0.05,1
1116698,9.96,0.15,2.29,-0.92,3.94,7.74,-0.08,-0.02,-0.03,-0.01,0.01,-0.02,0
1316044,7.52,-0.61,6.66,-4.82,-1.0,7.27,-0.05,-0.06,0.01,-0.06,0.02,-0.01,1
2022904,8.09,-0.8,5.78,-5.67,-1.31,6.46,-0.04,-0.05,0.0,-0.02,0.02,-0.02,1
872704,6.73,2.94,6.78,-7.49,2.32,4.12,-0.05,-0.06,0.02,-0.08,-0.07,-0.03,0
1083016,8.4,-0.45,5.47,-4.12,-2.04,7.38,-0.03,-0.04,0.01,-0.04,0.01,-0.01,1
1987176,8.22,-0.85,5.74,-5.48,-1.21,6.68,-0.07,-0.03,-0.0,-0.04,0.03,-0.03,1
1157312,5.43,1.88,8.05,-8.45,-1.76,3.02,-0.04,-0.06,0.0,-0.06,-0.01,-0.01,0
223102,5.65,-3.16,7.75,-5.88,-6.05,3.64,-0.04,-0.05,0.01,-0.07,0.02,-0.02,0
1313622,4.75,-1.51,8.71,-7.24,-4.46,3.24,-0.09,-0.14,0.05,-0.04,-0.08,-0.04,0
1900698,9.11,-0.81,4.27,-2.15,-0.53,8.39,-0.03,-0.03,0.01,-0.04,0.04,-0.01,0
2169062,8.19,-0.05,5.9,-4.45,-1.15,7.29,-0.03,-0.06,0.01,-0.03,0.0,-0.01,1
1227550,6.84,2.11,6.93,-8.25,0.85,3.53,-0.09,-0.01,-0.02,-0.06,0.07,-0.04,0
2284770,8.09,-1.47,5.69,-6.04,-3.11,5.59,-0.04,-0.06,0.01,-0.03,0.0,-0.01,0
662792,7.28,0.12,6.89,-6.92,-1.13,5.42,-0.02,0.1,-0.08,0.04,0.06,0.03,0
159366,9.02,-0.71,4.56,-2.02,1.28,8.27,-0.04,-0.04,0.02,-0.05,-0.01,-0.02,0
134188,8.45,0.43,5.76,-6.60,-2.02,5.24,-0.23,-0.02,-0.11,0.07,0.08,-0.03,0
394434,8.6,-0.77,5.15,-4.47,-2.47,7.07,-0.04,-0.04,0.01,-0.04,0.0,-0.02,1
372108,8.94,-1.04,4.79,-4.07,-0.76,7.58,-0.1,-0.05,0.01,-0.05,-0.02,-0.07,1
786214,8.59,-0.35,5.17,-4.86,-1.76,6.89,-0.04,-0.03,0.0,-0.06,0.05,-0.01,1
267768,7.47,-1.35,6.59,-4.26,0.03,7.49,-0.04,-0.04,0.03,-0.06,0.02,0.0,1
2109786,8.49,-0.3,5.41,-4.49,-1.04,7.3,-0.04,-0.03,-0.0,-0.04,0.01,-0.02,1
1495510,8.82,-1.47,4.8,-4.69,-2.71,6.75,-0.03,-0.04,0.01,-0.05,0.02,-0.0,1
966494,8.67,-0.54,5.15,-3.85,-2.03,7.43,-0.01,-0.07,0.03,-0.04,-0.01,0.03,1
1589702,7.68,0.28,6.29,-6.49,-1.87,5.6,-0.05,-0.05,0.01,-0.03,0.01,-0.02,1
127292,6.61,1.35,7.42,-8.71,-0.4,2.49,-0.01,-0.05,0.0,-0.05,0.02,0.01,0
2299386,8.07,-1.36,5.91,-6.03,-3.06,5.63,-0.05,-0.05,0.01,-0.05,0.03,-0.0,0
352210,8.65,-0.73,5.17,-4.39,-2.32,7.14,-0.05,-0.05,0.01,-0.03,-0.02,-0.02,1
1530426,8.29,-1.17,5.62,-5.28,-3.06,6.45,-0.02,-0.03,0.0,-0.05,0.0,-0.01,1
1385876,7.18,0.08,6.85,-4.68,-1.43,7.08,-0.05,-0.04,0.01,-0.04,0.02,-0.01,1
322172,9.29,-0.16,4.09,-4.78,-1.27,7.09,-0.04,-0.05,0.0,-0.04,0.02,-0.01,1
910856,8.13,-0.45,5.94,-5.02,-2.34,6.71,-0.04,-0.05,0.01,-0.04,0.03,0.01,1
2069592,8.58,-0.33,5.34,-4.28,-1.09,7.34,-0.03,-0.05,0.02,-0.04,0.02,0.02,1
1434610,8.19,0.13,5.68,-6.16,-1.5,6.06,-0.03,-0.05,0.02,-0.04,-0.03,-0.02,1
2213720,6.52,0.17,7.61,-7.01,-3.07,4.96,0.03,0.51,0.1,-0.44,0.59,-0.17,0
371298,7.97,-0.36,6.1,-5.51,-0.86,6.66,-0.04,-0.07,0.02,-0.03,-0.01,-0.01,1
2171904,8.21,0.12,5.77,-4.55,-1.07,7.41,-0.04,-0.03,0.01,-0.04,0.02,-0.01,1
636004,8.7,-0.22,5.15,-3.48,-2.47,7.48,-0.02,-0.02,0.02,-0.04,0.04,-0.02,1
767960,4.66,0.19,8.7,-7.67,-2.31,4.05,-0.05,-0.05,0.0,-0.02,0.02,0.0,0
1142276,9.94,-0.12,2.14,-1.15,3.77,7.75,-0.03,-0.02,-0.01,-0.02,0.0,-0.03,0
45280,9.03,-0.84,4.4,-0.15,0.99,8.64,-0.12,-0.07,-0.02,-0.09,-0.01,0.06,0
327450,7.6,-1.71,6.38,-4.14,-0.06,7.58,-0.03,-0.06,0.02,-0.04,-0.01,-0.02,1
19702,6.82,-1.74,7.17,-6.09,-2.97,5.58,-0.05,-0.06,0.02,-0.04,0.01,0.0,0
173576,8.9,-0.02,4.91,-3.56,1.98,7.7,-0.45,0.12,-0.16,0.07,0.12,-0.41,0
10770,3.42,1.33,9.1,-8.44,-1.34,3.05,-0.06,-0.05,0.01,-0.05,0.01,-0.01,0
120390,8.77,0.22,4.89,-6.25,-1.66,5.97,-0.05,-0.04,0.0,-0.05,0.01,-0.01,0
277918,8.61,-1.38,6.1,-3.58,-0.85,9.17,-0.09,-0.19,-0.24,0.27,0.06,-0.01,0
1272602,7.77,-0.42,6.28,-4.5,-0.64,7.37,-0.15,-0.1,0.01,-0.05,0.05,-0.01,1
95624,7.66,-0.67,6.49,-7.77,-1.73,3.95,-0.02,-0.02,-0.01,-0.03,0.03,-0.01,0
